packet_id,ue_id,flow_id,flow_type,priority,size_bytes,arrival_time_ms,start_tx_time_ms,finish_time_ms,tx_duration_ms,deadline_ms,outcome,tx_count,is_deadline_missed,mcs,snr_db,bler
HRP-ue05-000019,5,HRP,HRP,2,32,76,76.0,77.0,1.0,4,delivered,1,False,16QAM,45.77240898794122,2.559943368396489e-10
HRP-ue06-000019,6,HRP,HRP,2,32,76,76.0,77.0,1.0,4,delivered,1,False,16QAM,44.432369646725355,2.559943368396489e-10
HRP-ue07-000019,7,HRP,HRP,2,32,76,76.0,77.0,1.0,4,delivered,1,False,16QAM,48.09268483305243,2.559943368396489e-10
HRP-ue08-000019,8,HRP,HRP,2,32,76,76.0,77.0,1.0,4,delivered,1,False,16QAM,34.100492183636845,2.559943368396489e-10
HRP-ue09-000019,9,HRP,HRP,2,32,76,76.0,77.0,1.0,4,delivered,1,False,16QAM,46.70397749410882,2.559943368396489e-10
ETC-ue09-000014,9,ETC,ETC,1,16,77,77.0,78.0,1.0,1,delivered,1,False,16QAM,42.405006565106156,1.2799716841982445e-10
ETC-ue07-000011,7,ETC,ETC,1,16,78,78.0,79.0,1.0,1,delivered,1,False,16QAM,50.665307284417345,1.2799716841982445e-10
ETC-ue00-000015,0,ETC,ETC,1,16,79,79.0,80.0,1.0,1,delivered,1,False,16QAM,61.973549532140034,1.2799716841982445e-10
ETC-ue07-000012,7,ETC,ETC,1,16,79,79.0,80.0,1.0,1,delivered,1,False,16QAM,34.29954770314251,1.2799716841982445e-10
ETC-ue07-000013,7,ETC,ETC,1,16,80,80.0,81.0,1.0,1,delivered,1,False,16QAM,58.45062949492964,1.2799716841982445e-10
HRP-ue00-000020,0,HRP,HRP,2,32,80,80.0,81.0,1.0,4,delivered,1,False,16QAM,55.36413275998038,2.559943368396489e-10
HRP-ue01-000020,1,HRP,HRP,2,32,80,80.0,81.0,1.0,4,delivered,1,False,16QAM,55.74449041006077,2.559943368396489e-10
HRP-ue02-000020,2,HRP,HRP,2,32,80,80.0,81.0,1.0,4,delivered,1,False,16QAM,45.81878019689291,2.559943368396489e-10
HRP-ue03-000020,3,HRP,HRP,2,32,80,80.0,81.0,1.0,4,delivered,1,False,16QAM,33.04222998048451,2.559943368396489e-10
HRP-ue04-000020,4,HRP,HRP,2,32,80,80.0,81.0,1.0,4,delivered,1,False,16QAM,57.50466863067523,2.559943368396489e-10
HRP-ue05-000020,5,HRP,HRP,2,32,80,80.0,81.0,1.0,4,delivered,1,False,16QAM,52.794158645527915,2.559943368396489e-10
HRP-ue06-000020,6,HRP,HRP,2,32,80,80.0,81.0,1.0,4,delivered,1,False,16QAM,43.83323139625425,2.559943368396489e-10
HRP-ue07-000020,7,HRP,HRP,2,32,80,80.0,81.0,1.0,4,delivered,1,False,16QAM,58.45062949492964,2.559943368396489e-10
HRP-ue08-000020,8,HRP,HRP,2,32,80,80.0,81.0,1.0,4,delivered,1,False,16QAM,40.4391836672589,2.559943368396489e-10
HRP-ue09-000020,9,HRP,HRP,2,32,80,80.0,81.0,1.0,4,delivered,1,False,16QAM,28.20266678307214,2.559943368396489e-10
SRP-ue00-000004,0,SRP,SRP,3,200,80,80.0,81.0,1.0,50,delivered,1,False,16QAM,55.36413275998038,1.5999646052478056e-09
SRP-ue01-000004,1,SRP,SRP,3,200,80,80.0,81.0,1.0,50,delivered,1,False,16QAM,55.74449041006077,1.5999646052478056e-09
SRP-ue02-000004,2,SRP,SRP,3,200,80,80.0,84.0,4.0,50,delivered,3,False,16QAM,47.19864371719758,1.5999646052478056e-09
SRP-ue03-000004,3,SRP,SRP,3,200,80,81.0,82.0,1.0,50,delivered,1,False,16QAM,27.021871853866983,1.5999646052478056e-09
SRP-ue04-000004,4,SRP,SRP,3,200,80,81.0,82.0,1.0,50,delivered,1,False,16QAM,52.67948872033148,1.5999646052478056e-09
SRP-ue05-000004,5,SRP,SRP,3,200,80,81.0,82.0,1.0,50,delivered,1,False,16QAM,54.37662864355253,1.5999646052478056e-09
SRP-ue06-000004,6,SRP,SRP,3,200,80,81.0,84.0,3.0,50,delivered,2,False,16QAM,51.60871131308126,1.5999646052478056e-09
SRP-ue07-000004,7,SRP,SRP,3,200,80,82.0,83.0,1.0,50,delivered,1,False,16QAM,46.32185161434555,1.5999646052478056e-09
SRP-ue08-000004,8,SRP,SRP,3,200,80,82.0,83.0,1.0,50,delivered,1,False,16QAM,33.85936565603422,1.5999646052478056e-09
SRP-ue09-000004,9,SRP,SRP,3,200,80,82.0,83.0,1.0,50,delivered,1,False,16QAM,44.623390448523345,1.5999646052478056e-09
ETC-ue03-000013,3,ETC,ETC,1,16,81,81.0,82.0,1.0,1,delivered,1,False,16QAM,27.021871853866983,1.2799716841982445e-10
ETC-ue09-000015,9,ETC,ETC,1,16,81,81.0,82.0,1.0,1,delivered,1,False,16QAM,58.56615460766149,1.2799716841982445e-10
ETC-ue07-000014,7,ETC,ETC,1,16,82,82.0,83.0,1.0,1,delivered,1,False,16QAM,46.32185161434555,1.2799716841982445e-10
ETC-ue00-000016,0,ETC,ETC,1,16,83,83.0,84.0,1.0,1,delivered,1,False,16QAM,48.62743871854086,1.2799716841982445e-10
ETC-ue07-000015,7,ETC,ETC,1,16,83,83.0,84.0,1.0,1,delivered,1,False,16QAM,43.47197962753925,1.2799716841982445e-10
HRP-ue00-000021,0,HRP,HRP,2,32,84,84.0,85.0,1.0,4,delivered,1,False,16QAM,58.83975053707792,2.559943368396489e-10
HRP-ue01-000021,1,HRP,HRP,2,32,84,84.0,85.0,1.0,4,delivered,1,False,16QAM,58.270709164320486,2.559943368396489e-10
HRP-ue02-000021,2,HRP,HRP,2,32,84,84.0,85.0,1.0,4,delivered,1,False,16QAM,64.13213783001142,2.559943368396489e-10
HRP-ue03-000021,3,HRP,HRP,2,32,84,84.0,85.0,1.0,4,delivered,1,False,16QAM,34.057603166065746,2.559943368396489e-10
HRP-ue04-000021,4,HRP,HRP,2,32,84,84.0,85.0,1.0,4,delivered,1,False,16QAM,31.35934126667509,2.559943368396489e-10
HRP-ue05-000021,5,HRP,HRP,2,32,84,84.0,85.0,1.0,4,delivered,1,False,16QAM,47.072781406322164,2.559943368396489e-10
HRP-ue06-000021,6,HRP,HRP,2,32,84,84.0,85.0,1.0,4,delivered,1,False,16QAM,45.105725070078144,2.559943368396489e-10
HRP-ue07-000021,7,HRP,HRP,2,32,84,84.0,85.0,1.0,4,delivered,1,False,16QAM,48.0965473492057,2.559943368396489e-10
HRP-ue08-000021,8,HRP,HRP,2,32,84,84.0,85.0,1.0,4,delivered,1,False,16QAM,41.44927204005092,2.559943368396489e-10
HRP-ue09-000021,9,HRP,HRP,2,32,84,84.0,85.0,1.0,4,delivered,1,False,16QAM,48.74640672759866,2.559943368396489e-10
ETC-ue05-000013,5,ETC,ETC,1,16,85,85.0,86.0,1.0,1,delivered,1,False,16QAM,50.00926891319291,1.2799716841982445e-10
ETC-ue07-000016,7,ETC,ETC,1,16,85,85.0,86.0,1.0,1,delivered,1,False,16QAM,36.991122040382564,1.2799716841982445e-10
ETC-ue02-000011,2,ETC,ETC,1,16,86,86.0,87.0,1.0,1,delivered,1,False,16QAM,56.64247487905555,1.2799716841982445e-10
ETC-ue06-000014,6,ETC,ETC,1,16,86,86.0,87.0,1.0,1,delivered,1,False,16QAM,48.66282304544775,1.2799716841982445e-10
ETC-ue09-000016,9,ETC,ETC,1,16,86,86.0,87.0,1.0,1,delivered,1,False,16QAM,49.27889243131042,1.2799716841982445e-10
ETC-ue03-000014,3,ETC,ETC,1,16,87,87.0,88.0,1.0,1,delivered,1,False,16QAM,33.932967597153514,1.2799716841982445e-10
ETC-ue09-000017,9,ETC,ETC,1,16,87,87.0,88.0,1.0,1,delivered,1,False,16QAM,42.80611043854489,1.2799716841982445e-10
ETC-ue03-000015,3,ETC,ETC,1,16,88,88.0,89.0,1.0,1,delivered,1,False,16QAM,48.5821331135303,1.2799716841982445e-10
ETC-ue05-000014,5,ETC,ETC,1,16,88,88.0,89.0,1.0,1,delivered,1,False,16QAM,56.698712038092616,1.2799716841982445e-10
ETC-ue07-000017,7,ETC,ETC,1,16,88,88.0,89.0,1.0,1,delivered,1,False,16QAM,47.682196105450494,1.2799716841982445e-10
ETC-ue09-000018,9,ETC,ETC,1,16,88,88.0,89.0,1.0,1,delivered,1,False,16QAM,47.223217263417745,1.2799716841982445e-10
HRP-ue00-000022,0,HRP,HRP,2,32,88,88.0,89.0,1.0,4,delivered,1,False,16QAM,66.20703193133222,2.559943368396489e-10
HRP-ue01-000022,1,HRP,HRP,2,32,88,88.0,89.0,1.0,4,delivered,1,False,16QAM,50.82048703450607,2.559943368396489e-10
HRP-ue02-000022,2,HRP,HRP,2,32,88,88.0,89.0,1.0,4,delivered,1,False,16QAM,59.75989266519608,2.559943368396489e-10
HRP-ue03-000022,3,HRP,HRP,2,32,88,88.0,89.0,1.0,4,delivered,1,False,16QAM,48.5821331135303,2.559943368396489e-10
HRP-ue04-000022,4,HRP,HRP,2,32,88,88.0,89.0,1.0,4,delivered,1,False,16QAM,42.73899194340381,2.559943368396489e-10
HRP-ue05-000022,5,HRP,HRP,2,32,88,88.0,89.0,1.0,4,delivered,1,False,16QAM,56.698712038092616,2.559943368396489e-10
HRP-ue06-000022,6,HRP,HRP,2,32,88,88.0,89.0,1.0,4,delivered,1,False,16QAM,40.72143178925444,2.559943368396489e-10
HRP-ue07-000022,7,HRP,HRP,2,32,88,88.0,89.0,1.0,4,delivered,1,False,16QAM,47.682196105450494,2.559943368396489e-10
HRP-ue08-000022,8,HRP,HRP,2,32,88,88.0,89.0,1.0,4,delivered,1,False,16QAM,48.821937411179675,2.559943368396489e-10
HRP-ue09-000022,9,HRP,HRP,2,32,88,88.0,89.0,1.0,4,delivered,1,False,16QAM,47.223217263417745,2.559943368396489e-10
ETC-ue01-000011,1,ETC,ETC,1,16,89,89.0,90.0,1.0,1,delivered,1,False,16QAM,61.464709789499935,1.2799716841982445e-10
ETC-ue04-000011,4,ETC,ETC,1,16,89,89.0,90.0,1.0,1,delivered,1,False,16QAM,62.83105262774268,1.2799716841982445e-10
ETC-ue07-000018,7,ETC,ETC,1,16,89,89.0,90.0,1.0,1,delivered,1,False,16QAM,47.25515023602984,1.2799716841982445e-10
ETC-ue00-000017,0,ETC,ETC,1,16,90,90.0,91.0,1.0,1,delivered,1,False,16QAM,63.84851942117561,1.2799716841982445e-10
ETC-ue05-000015,5,ETC,ETC,1,16,90,90.0,91.0,1.0,1,delivered,1,False,16QAM,40.35708875839738,1.2799716841982445e-10
ETC-ue08-000014,8,ETC,ETC,1,16,90,90.0,91.0,1.0,1,delivered,1,False,QPSK,12.259299475953878,0.0026212746011017307
ETC-ue09-000019,9,ETC,ETC,1,16,90,90.0,91.0,1.0,1,delivered,1,False,16QAM,48.020056776568715,1.2799716841982445e-10
ETC-ue01-000012,1,ETC,ETC,1,16,91,91.0,92.0,1.0,1,delivered,1,False,16QAM,58.02543684393243,1.2799716841982445e-10
HRP-ue00-000023,0,HRP,HRP,2,32,92,92.0,93.0,1.0,4,delivered,1,False,16QAM,56.184429044762126,2.559943368396489e-10
HRP-ue01-000023,1,HRP,HRP,2,32,92,92.0,93.0,1.0,4,delivered,1,False,16QAM,42.93208190057107,2.559943368396489e-10
HRP-ue02-000023,2,HRP,HRP,2,32,92,92.0,93.0,1.0,4,delivered,1,False,16QAM,55.37623481878999,2.559943368396489e-10
HRP-ue03-000023,3,HRP,HRP,2,32,92,92.0,93.0,1.0,4,delivered,1,False,16QAM,53.74820292981421,2.559943368396489e-10
HRP-ue04-000023,4,HRP,HRP,2,32,92,92.0,93.0,1.0,4,delivered,1,False,16QAM,55.33991862862433,2.559943368396489e-10
HRP-ue05-000023,5,HRP,HRP,2,32,92,92.0,93.0,1.0,4,delivered,1,False,16QAM,53.001486809891325,2.559943368396489e-10
HRP-ue06-000023,6,HRP,HRP,2,32,92,92.0,93.0,1.0,4,delivered,1,False,16QAM,29.024479044428855,2.559943368396489e-10
HRP-ue07-000023,7,HRP,HRP,2,32,92,92.0,93.0,1.0,4,delivered,1,False,16QAM,50.90472929571982,2.559943368396489e-10
HRP-ue08-000023,8,HRP,HRP,2,32,92,92.0,93.0,1.0,4,delivered,1,False,QPSK,12.85230039103083,0.0014397368130509847
HRP-ue09-000023,9,HRP,HRP,2,32,92,92.0,93.0,1.0,4,delivered,1,False,16QAM,25.053315598543552,2.559943368396489e-10
ETC-ue04-000012,4,ETC,ETC,1,16,93,93.0,94.0,1.0,1,delivered,1,False,16QAM,49.91712253527379,1.2799716841982445e-10
ETC-ue06-000015,6,ETC,ETC,1,16,93,93.0,94.0,1.0,1,delivered,1,False,16QAM,55.26900529625803,1.2799716841982445e-10
ETC-ue07-000019,7,ETC,ETC,1,16,93,93.0,94.0,1.0,1,delivered,1,False,16QAM,52.386586353718485,1.2799716841982445e-10
ETC-ue05-000016,5,ETC,ETC,1,16,94,94.0,95.0,1.0,1,delivered,1,False,16QAM,48.84312519875998,1.2799716841982445e-10
ETC-ue08-000015,8,ETC,ETC,1,16,94,94.0,95.0,1.0,1,delivered,1,False,16QAM,37.60553486041878,1.2799716841982445e-10
ETC-ue02-000012,2,ETC,ETC,1,16,95,95.0,96.0,1.0,1,delivered,1,False,16QAM,56.301933546004264,1.2799716841982445e-10
ETC-ue05-000017,5,ETC,ETC,1,16,95,95.0,96.0,1.0,1,delivered,1,False,16QAM,44.974195148114966,1.2799716841982445e-10
ETC-ue07-000020,7,ETC,ETC,1,16,96,96.0,97.0,1.0,1,delivered,1,False,16QAM,57.844028055866744,1.2799716841982445e-10
ETC-ue09-000020,9,ETC,ETC,1,16,96,96.0,97.0,1.0,1,delivered,1,False,16QAM,37.70616255542917,1.2799716841982445e-10
HRP-ue00-000024,0,HRP,HRP,2,32,96,96.0,97.0,1.0,4,delivered,1,False,16QAM,60.01131847904051,2.559943368396489e-10
HRP-ue01-000024,1,HRP,HRP,2,32,96,96.0,97.0,1.0,4,delivered,1,False,16QAM,52.43569931642851,2.559943368396489e-10
HRP-ue02-000024,2,HRP,HRP,2,32,96,96.0,97.0,1.0,4,delivered,1,False,16QAM,47.60878858727348,2.559943368396489e-10
HRP-ue03-000024,3,HRP,HRP,2,32,96,96.0,97.0,1.0,4,delivered,1,False,16QAM,59.81159496838893,2.559943368396489e-10
HRP-ue04-000024,4,HRP,HRP,2,32,96,96.0,97.0,1.0,4,delivered,1,False,16QAM,55.34852795551339,2.559943368396489e-10
HRP-ue05-000024,5,HRP,HRP,2,32,96,96.0,97.0,1.0,4,delivered,1,False,16QAM,45.48881670872241,2.559943368396489e-10
HRP-ue06-000024,6,HRP,HRP,2,32,96,96.0,97.0,1.0,4,delivered,1,False,16QAM,54.156251370294896,2.559943368396489e-10
HRP-ue07-000024,7,HRP,HRP,2,32,96,96.0,97.0,1.0,4,delivered,1,False,16QAM,57.844028055866744,2.559943368396489e-10
HRP-ue08-000024,8,HRP,HRP,2,32,96,96.0,97.0,1.0,4,delivered,1,False,16QAM,39.503251296879476,2.559943368396489e-10
HRP-ue09-000024,9,HRP,HRP,2,32,96,96.0,97.0,1.0,4,delivered,1,False,16QAM,37.70616255542917,2.559943368396489e-10
ETC-ue02-000013,2,ETC,ETC,1,16,97,97.0,98.0,1.0,1,delivered,1,False,16QAM,54.37502012906667,1.2799716841982445e-10
ETC-ue08-000016,8,ETC,ETC,1,16,97,97.0,98.0,1.0,1,delivered,1,False,16QAM,35.476876192546165,1.2799716841982445e-10
ETC-ue03-000016,3,ETC,ETC,1,16,98,98.0,99.0,1.0,1,delivered,1,False,16QAM,51.79537069629305,1.2799716841982445e-10
ETC-ue04-000013,4,ETC,ETC,1,16,99,99.0,100.0,1.0,1,delivered,1,False,16QAM,38.89553403038255,1.2799716841982445e-10
ETC-ue08-000017,8,ETC,ETC,1,16,100,100.0,101.0,1.0,1,delivered,1,False,16QAM,37.62595845716544,1.2799716841982445e-10
HRP-ue00-000025,0,HRP,HRP,2,32,100,100.0,101.0,1.0,4,delivered,1,False,16QAM,40.74097679792981,2.559943368396489e-10
HRP-ue01-000025,1,HRP,HRP,2,32,100,100.0,101.0,1.0,4,delivered,1,False,16QAM,55.57983119541782,2.559943368396489e-10
HRP-ue02-000025,2,HRP,HRP,2,32,100,100.0,101.0,1.0,4,delivered,1,False,16QAM,61.99777900710334,2.559943368396489e-10
HRP-ue03-000025,3,HRP,HRP,2,32,100,100.0,101.0,1.0,4,delivered,1,False,16QAM,55.711932339275194,2.559943368396489e-10
HRP-ue04-000025,4,HRP,HRP,2,32,100,100.0,101.0,1.0,4,delivered,1,False,16QAM,50.03171560525559,2.559943368396489e-10
HRP-ue05-000025,5,HRP,HRP,2,32,100,100.0,101.0,1.0,4,delivered,1,False,16QAM,58.54376617168281,2.559943368396489e-10
HRP-ue06-000025,6,HRP,HRP,2,32,100,100.0,101.0,1.0,4,delivered,1,False,16QAM,26.60408886421321,2.559943368396489e-10
HRP-ue07-000025,7,HRP,HRP,2,32,100,100.0,101.0,1.0,4,delivered,1,False,16QAM,38.487012405168095,2.559943368396489e-10
HRP-ue08-000025,8,HRP,HRP,2,32,100,100.0,101.0,1.0,4,delivered,1,False,16QAM,37.62595845716544,2.559943368396489e-10
HRP-ue09-000025,9,HRP,HRP,2,32,100,100.0,101.0,1.0,4,delivered,1,False,16QAM,32.44270739136957,2.559943368396489e-10
SRP-ue00-000005,0,SRP,SRP,3,200,100,100.0,101.0,1.0,50,delivered,1,False,16QAM,40.74097679792981,1.5999646052478056e-09
SRP-ue01-000005,1,SRP,SRP,3,200,100,100.0,101.0,1.0,50,delivered,1,False,16QAM,55.57983119541782,1.5999646052478056e-09
SRP-ue02-000005,2,SRP,SRP,3,200,100,100.0,104.0,4.0,50,delivered,3,False,16QAM,62.617924729647996,1.5999646052478056e-09
SRP-ue03-000005,3,SRP,SRP,3,200,100,101.0,102.0,1.0,50,delivered,1,False,16QAM,51.1596403479916,1.5999646052478056e-09
SRP-ue04-000005,4,SRP,SRP,3,200,100,101.0,102.0,1.0,50,delivered,1,False,16QAM,68.30216394079655,1.5999646052478056e-09
SRP-ue05-000005,5,SRP,SRP,3,200,100,101.0,102.0,1.0,50,delivered,1,False,16QAM,44.4020951779974,1.5999646052478056e-09
SRP-ue06-000005,6,SRP,SRP,3,200,100,101.0,104.0,3.0,50,delivered,2,False,16QAM,52.255651816563244,1.5999646052478056e-09
SRP-ue07-000005,7,SRP,SRP,3,200,100,102.0,103.0,1.0,50,delivered,1,False,16QAM,45.47450219226028,1.5999646052478056e-09
SRP-ue08-000005,8,SRP,SRP,3,200,100,102.0,103.0,1.0,50,delivered,1,False,16QAM,46.626526779473856,1.5999646052478056e-09
SRP-ue09-000005,9,SRP,SRP,3,200,100,102.0,103.0,1.0,50,delivered,1,False,16QAM,26.170376562771427,1.5999646052478056e-09
ETC-ue03-000017,3,ETC,ETC,1,16,101,101.0,102.0,1.0,1,delivered,1,False,16QAM,51.1596403479916,1.2799716841982445e-10
ETC-ue07-000021,7,ETC,ETC,1,16,101,101.0,102.0,1.0,1,delivered,1,False,16QAM,57.244252328194335,1.2799716841982445e-10
ETC-ue09-000021,9,ETC,ETC,1,16,101,101.0,102.0,1.0,1,delivered,1,False,16QAM,37.43914364852365,1.2799716841982445e-10
ETC-ue01-000013,1,ETC,ETC,1,16,102,102.0,103.0,1.0,1,delivered,1,False,16QAM,52.33889392256408,1.2799716841982445e-10
ETC-ue08-000018,8,ETC,ETC,1,16,102,102.0,103.0,1.0,1,delivered,1,False,16QAM,46.626526779473856,1.2799716841982445e-10
ETC-ue09-000022,9,ETC,ETC,1,16,102,102.0,103.0,1.0,1,delivered,1,False,16QAM,26.170376562771427,1.2799716841982445e-10
ETC-ue05-000018,5,ETC,ETC,1,16,103,103.0,104.0,1.0,1,delivered,1,False,16QAM,48.005191783928794,1.2799716841982445e-10
ETC-ue06-000016,6,ETC,ETC,1,16,103,103.0,104.0,1.0,1,delivered,1,False,16QAM,52.255651816563244,1.2799716841982445e-10
HRP-ue00-000026,0,HRP,HRP,2,32,104,104.0,105.0,1.0,4,delivered,1,False,16QAM,50.559218030512945,2.559943368396489e-10
HRP-ue01-000026,1,HRP,HRP,2,32,104,104.0,105.0,1.0,4,delivered,1,False,16QAM,50.82090899636913,2.559943368396489e-10
HRP-ue02-000026,2,HRP,HRP,2,32,104,104.0,105.0,1.0,4,delivered,1,False,16QAM,46.168228427680766,2.559943368396489e-10
HRP-ue03-000026,3,HRP,HRP,2,32,104,104.0,105.0,1.0,4,delivered,1,False,16QAM,61.68912705590227,2.559943368396489e-10
HRP-ue04-000026,4,HRP,HRP,2,32,104,104.0,105.0,1.0,4,delivered,1,False,16QAM,48.52668053857069,2.559943368396489e-10
HRP-ue05-000026,5,HRP,HRP,2,32,104,104.0,105.0,1.0,4,delivered,1,False,16QAM,51.414835549264026,2.559943368396489e-10
HRP-ue06-000026,6,HRP,HRP,2,32,104,104.0,105.0,1.0,4,delivered,1,False,16QAM,26.73341232319405,2.559943368396489e-10
HRP-ue07-000026,7,HRP,HRP,2,32,104,104.0,105.0,1.0,4,delivered,1,False,16QAM,51.27021092634053,2.559943368396489e-10
HRP-ue08-000026,8,HRP,HRP,2,32,104,104.0,105.0,1.0,4,delivered,1,False,16QAM,41.413652698003965,2.559943368396489e-10
HRP-ue09-000026,9,HRP,HRP,2,32,104,104.0,105.0,1.0,4,delivered,1,False,16QAM,42.875860884700415,2.559943368396489e-10
ETC-ue05-000019,5,ETC,ETC,1,16,105,105.0,106.0,1.0,1,delivered,1,False,16QAM,49.33683966626827,1.2799716841982445e-10
ETC-ue05-000020,5,ETC,ETC,1,16,106,106.0,107.0,1.0,1,delivered,1,False,16QAM,50.58540742228782,1.2799716841982445e-10
ETC-ue06-000017,6,ETC,ETC,1,16,106,106.0,107.0,1.0,1,delivered,1,False,16QAM,52.79416077792874,1.2799716841982445e-10
ETC-ue01-000014,1,ETC,ETC,1,16,108,108.0,109.0,1.0,1,delivered,1,False,16QAM,62.99128032656783,1.2799716841982445e-10
ETC-ue06-000018,6,ETC,ETC,1,16,108,108.0,109.0,1.0,1,delivered,1,False,16QAM,47.255427681134144,1.2799716841982445e-10
ETC-ue08-000019,8,ETC,ETC,1,16,108,108.0,109.0,1.0,1,delivered,1,False,16QAM,49.21038331738461,1.2799716841982445e-10
HRP-ue00-000027,0,HRP,HRP,2,32,108,108.0,109.0,1.0,4,delivered,1,False,16QAM,62.95229166139592,2.559943368396489e-10
HRP-ue01-000027,1,HRP,HRP,2,32,108,108.0,109.0,1.0,4,delivered,1,False,16QAM,62.99128032656783,2.559943368396489e-10
HRP-ue02-000027,2,HRP,HRP,2,32,108,108.0,109.0,1.0,4,delivered,1,False,16QAM,52.63013746277202,2.559943368396489e-10
HRP-ue03-000027,3,HRP,HRP,2,32,108,108.0,109.0,1.0,4,delivered,1,False,16QAM,62.92706914012847,2.559943368396489e-10
HRP-ue04-000027,4,HRP,HRP,2,32,108,108.0,109.0,1.0,4,delivered,1,False,16QAM,38.46377683385493,2.559943368396489e-10
HRP-ue05-000027,5,HRP,HRP,2,32,108,108.0,109.0,1.0,4,delivered,1,False,16QAM,57.30203772263589,2.559943368396489e-10
HRP-ue06-000027,6,HRP,HRP,2,32,108,108.0,109.0,1.0,4,delivered,1,False,16QAM,47.255427681134144,2.559943368396489e-10
HRP-ue07-000027,7,HRP,HRP,2,32,108,108.0,109.0,1.0,4,delivered,1,False,16QAM,50.56849390730133,2.559943368396489e-10
HRP-ue08-000027,8,HRP,HRP,2,32,108,108.0,109.0,1.0,4,delivered,1,False,16QAM,49.21038331738461,2.559943368396489e-10
HRP-ue09-000027,9,HRP,HRP,2,32,108,108.0,109.0,1.0,4,delivered,1,False,16QAM,37.19916635738955,2.559943368396489e-10
ETC-ue03-000018,3,ETC,ETC,1,16,109,109.0,110.0,1.0,1,delivered,1,False,16QAM,46.62727193830463,1.2799716841982445e-10
ETC-ue05-000021,5,ETC,ETC,1,16,109,109.0,110.0,1.0,1,delivered,1,False,16QAM,45.80225167655677,1.2799716841982445e-10
ETC-ue04-000014,4,ETC,ETC,1,16,110,110.0,111.0,1.0,1,delivered,1,False,16QAM,29.80598349775967,1.2799716841982445e-10
ETC-ue02-000014,2,ETC,ETC,1,16,111,111.0,112.0,1.0,1,delivered,1,False,16QAM,66.08371419074842,1.2799716841982445e-10
ETC-ue05-000022,5,ETC,ETC,1,16,111,111.0,112.0,1.0,1,delivered,1,False,16QAM,38.85864827401505,1.2799716841982445e-10
HRP-ue00-000028,0,HRP,HRP,2,32,112,112.0,113.0,1.0,4,delivered,1,False,16QAM,65.46495312399122,2.559943368396489e-10
HRP-ue01-000028,1,HRP,HRP,2,32,112,112.0,113.0,1.0,4,delivered,1,False,16QAM,55.43927958296176,2.559943368396489e-10
HRP-ue02-000028,2,HRP,HRP,2,32,112,112.0,113.0,1.0,4,delivered,1,False,16QAM,44.94504158424378,2.559943368396489e-10
HRP-ue03-000028,3,HRP,HRP,2,32,112,112.0,113.0,1.0,4,delivered,1,False,16QAM,45.108591996463154,2.559943368396489e-10
HRP-ue04-000028,4,HRP,HRP,2,32,112,112.0,113.0,1.0,4,delivered,1,False,16QAM,45.8446809911957,2.559943368396489e-10
HRP-ue05-000028,5,HRP,HRP,2,32,112,112.0,113.0,1.0,4,delivered,1,False,16QAM,41.247450533617794,2.559943368396489e-10
HRP-ue06-000028,6,HRP,HRP,2,32,112,112.0,113.0,1.0,4,delivered,1,False,16QAM,41.57800552168969,2.559943368396489e-10
HRP-ue07-000028,7,HRP,HRP,2,32,112,112.0,113.0,1.0,4,delivered,1,False,16QAM,47.83712743312073,2.559943368396489e-10
HRP-ue08-000028,8,HRP,HRP,2,32,112,112.0,113.0,1.0,4,delivered,1,False,16QAM,49.29504420468022,2.559943368396489e-10
HRP-ue09-000028,9,HRP,HRP,2,32,112,112.0,113.0,1.0,4,delivered,1,False,16QAM,19.98790532533533,0.0007650969618162584
ETC-ue03-000019,3,ETC,ETC,1,16,113,113.0,114.0,1.0,1,delivered,1,False,16QAM,43.68692147040464,1.2799716841982445e-10
ETC-ue05-000023,5,ETC,ETC,1,16,113,113.0,114.0,1.0,1,delivered,1,False,16QAM,58.3134316010286,1.2799716841982445e-10
ETC-ue06-000019,6,ETC,ETC,1,16,113,113.0,114.0,1.0,1,delivered,1,False,16QAM,45.25969284970249,1.2799716841982445e-10
ETC-ue00-000018,0,ETC,ETC,1,16,115,115.0,116.0,1.0,1,delivered,1,False,16QAM,50.297562347102485,1.2799716841982445e-10
ETC-ue02-000015,2,ETC,ETC,1,16,115,115.0,116.0,1.0,1,delivered,1,False,16QAM,38.166016404161816,1.2799716841982445e-10
ETC-ue04-000015,4,ETC,ETC,1,16,116,116.0,117.0,1.0,1,delivered,1,False,16QAM,33.884737462872245,1.2799716841982445e-10
HRP-ue00-000029,0,HRP,HRP,2,32,116,116.0,117.0,1.0,4,delivered,1,False,16QAM,34.88959867566848,2.559943368396489e-10
HRP-ue01-000029,1,HRP,HRP,2,32,116,116.0,117.0,1.0,4,delivered,1,False,16QAM,64.43395351236417,2.559943368396489e-10
HRP-ue02-000029,2,HRP,HRP,2,32,116,116.0,117.0,1.0,4,delivered,1,False,16QAM,46.7875854431783,2.559943368396489e-10
HRP-ue03-000029,3,HRP,HRP,2,32,116,116.0,117.0,1.0,4,delivered,1,False,16QAM,48.86299199681578,2.559943368396489e-10
HRP-ue04-000029,4,HRP,HRP,2,32,116,116.0,117.0,1.0,4,delivered,1,False,16QAM,33.884737462872245,2.559943368396489e-10
HRP-ue05-000029,5,HRP,HRP,2,32,116,116.0,117.0,1.0,4,delivered,1,False,16QAM,46.32198894492532,2.559943368396489e-10
