packet_id,flow_id,priority,arrival_time_ms,outcome,service_time_ms,finish_time_ms,waiting_ms,sojourn_ms,deadline_ms,is_deadline_missed,tx_count,bler,is_success,snr_db,mcs,is_los
HRP-000231,HRP,2,924,delivered,924,925,0,1,4,False,1,2.559943368396489e-10,True,45.6266616737404,16QAM,True
ETC-000171,ETC,1,928,delivered,928,929,0,1,1,False,1,1.2799716841982445e-10,True,40.276348853603274,16QAM,False
HRP-000232,HRP,2,928,delivered,929,930,1,2,4,False,1,0.0006159786453328042,True,20.077304734724,16QAM,False
ETC-000172,ETC,1,932,delivered,932,933,0,1,1,False,1,1.2799716841982445e-10,True,17.21790251339264,QPSK,False
HRP-000233,HRP,2,932,delivered,933,934,1,2,4,False,1,2.559943368396489e-10,True,47.13586970431189,16QAM,True
HRP-000234,HRP,2,936,delivered,936,937,0,1,4,False,1,2.559943368396489e-10,True,44.778742200440256,16QAM,True
ETC-000173,ETC,1,940,delivered,940,941,0,1,1,False,1,1.2799716841982445e-10,True,42.99441068550447,16QAM,True
HRP-000235,HRP,2,940,delivered,941,942,1,2,4,False,1,0.00011478037350398651,True,20.71589830811062,16QAM,False
SRP-000047,SRP,3,940,delivered,942,943,2,3,50,False,1,1.5999646052478056e-09,True,48.16914724336922,16QAM,True
HRP-000236,HRP,2,944,delivered,944,945,0,1,4,False,1,2.559943368396489e-10,True,45.742904261245855,16QAM,True
HRP-000237,HRP,2,948,delivered,948,949,0,1,4,False,1,2.559943368396489e-10,True,37.27338992562524,16QAM,False
ETC-000174,ETC,1,949,delivered,949,950,0,1,1,False,1,1.2799716841982445e-10,True,36.05881291203324,16QAM,True
ETC-000175,ETC,1,951,delivered,951,952,0,1,1,False,1,1.2799716841982445e-10,True,37.75604417504871,16QAM,True
ETC-000176,ETC,1,952,delivered,952,953,0,1,1,False,1,1.2799716841982445e-10,True,29.48637726129203,16QAM,False
HRP-000238,HRP,2,952,delivered,953,954,1,2,4,False,1,2.559943368396489e-10,True,36.61488196069245,16QAM,True
ETC-000177,ETC,1,955,delivered,955,956,0,1,1,False,1,1.2799716841982445e-10,True,34.64470876111402,16QAM,False
HRP-000239,HRP,2,956,delivered,956,957,0,1,4,False,1,2.559943368396489e-10,True,41.83644899208437,16QAM,True
ETC-000178,ETC,1,958,delivered,958,959,0,1,1,False,1,7.508232673025805e-05,True,13.732922102844231,QPSK,False
HRP-000240,HRP,2,960,delivered,960,961,0,1,4,False,1,2.559943368396489e-10,True,29.198177381549506,16QAM,False
SRP-000048,SRP,3,960,delivered,961,962,1,2,50,False,1,1.5999646052478056e-09,True,40.57375032339645,16QAM,True
ETC-000179,ETC,1,962,delivered,962,963,0,1,1,False,1,1.2799716841982445e-10,True,44.221859656095575,16QAM,True
HRP-000241,HRP,2,964,delivered,964,965,0,1,4,False,1,2.559943368396489e-10,True,48.20987511092481,16QAM,True
HRP-000242,HRP,2,968,delivered,968,969,0,1,4,False,1,2.559943368396489e-10,True,38.94874495523898,16QAM,False
ETC-000180,ETC,1,969,delivered,969,970,0,1,1,False,1,1.2799716841982445e-10,True,42.9846882881904,16QAM,True
HRP-000243,HRP,2,972,delivered,972,973,0,1,4,False,1,2.559943368396489e-10,True,41.36673628146451,16QAM,False
ETC-000181,ETC,1,975,delivered,975,976,0,1,1,False,1,1.2799716841982445e-10,True,26.756539347311797,16QAM,False
HRP-000244,HRP,2,976,delivered,976,977,0,1,4,False,1,2.559943368396489e-10,True,23.956320382253672,16QAM,False
HRP-000245,HRP,2,980,delivered,980,981,0,1,4,False,1,2.559943368396489e-10,True,58.9276835262282,16QAM,False
SRP-000049,SRP,3,980,delivered,981,982,1,2,50,False,1,1.5999646052478056e-09,True,33.349295120523664,16QAM,False
HRP-000246,HRP,2,984,delivered,984,985,0,1,4,False,1,1.6376873190893093e-09,True,16.612984484942594,QPSK,False
HRP-000247,HRP,2,988,delivered,988,989,0,1,4,False,1,2.559943368396489e-10,True,42.18908119320388,16QAM,True
HRP-000248,HRP,2,992,delivered,992,993,0,1,4,False,1,2.559943368396489e-10,True,48.63548236156931,16QAM,True
ETC-000182,ETC,1,996,delivered,996,997,0,1,1,False,1,1.2799716841982445e-10,True,43.12895557785488,16QAM,True
ETC-000183,ETC,1,997,delivered,997,998,0,1,1,False,1,1.2799716841982445e-10,True,47.174571165454786,16QAM,True
HRP-000249,HRP,2,996,delivered,998,999,2,3,4,False,1,0.00015752804930235786,True,20.602293526644893,16QAM,False
